0,上海,1,6.65711,5.3198977272727275,1.4537213807130334,1.3372122727272728,0.9198545818122217
1,云南,1,10.031600000000001,10.044256363636363,0.6812842626039891,-0.01265636363636169,-0.018577214139640957
2,内蒙古,1,-13.864500000000001,-15.486436363636363,2.41721889990197,1.6219363636363617,0.6709927527466127
3,北京,1,-2.52032,-3.272830818181818,1.8553994296876355,0.7525108181818183,0.4055788775943015
4,吉林,1,-15.2373,-15.2988,2.4061364941689045,0.061500000000000554,0.025559647239066154
5,四川,1,1.7574100000000001,1.6054555454545456,0.8461974997405256,0.15195445454545453,0.17957327289675187
6,天津,1,-1.7511500000000002,-2.8617497272727275,1.7888538156471188,1.1105997272727273,0.6208443180534388
7,宁夏,1,-4.192130000000001,-6.32757,2.1145433828697144,2.135439999999999,1.0098823307668086
8,安徽,1,4.36228,2.885701181818182,1.4883669898077219,1.4765788181818182,0.9920797950326575
9,山东,1,-0.0346532,-1.0227750681818182,1.488033170456658,0.9881218681818181,0.6640455923966913
10,山西,1,-3.76081,-5.502131363636364,1.7874957579657833,1.7413213636363638,0.9741681097011569
11,广东,1,14.543299999999999,13.328605909090909,1.5395084803449115,1.2146940909090898,0.7890142252655534
12,广西,1,12.1294,11.796430454545456,1.8671700826103181,0.33296954545454405,0.17832844932318648
13,新疆,1,-7.6694,-10.601372272727273,2.0316811394623344,2.931972272727273,1.443126195237109
14,江苏,1,3.77536,2.627420909090909,1.3725308567401666,1.147939090909091,0.8363666909722577
15,江西,1,5.61869,6.232855000000001,1.6848684949920176,-0.6141650000000007,-0.36451806287879485
16,河北,1,-5.2415,-6.199576363636364,1.8707161604190021,0.9580763636363638,0.5121441637740353
17,河南,1,1.97291,1.4860223454545456,1.7424143210742078,0.48688765454545435,0.2794327667401663
18,浙江,1,7.61565,6.432152272727273,1.4443819213534497,1.1834977272727265,0.8193800474626107
19,海南,1,20.7987,18.75051818181818,1.405560336878521,2.0481818181818205,1.4571994986216232
20,湖北,1,8.91489,7.247435454545454,1.9953218088335845,1.6674545454545457,0.8356820128324555
21,湖南,1,5.51482,5.271576818181818,1.8759986915275828,0.24324318181818239,0.12966063511489714
22,甘肃,1,-5.03601,-6.649908636363636,1.842208151814647,1.6138986363636363,0.8760674708630961
23,福建,1,11.9327,10.579912272727272,1.3021614650738056,1.3527877272727284,1.0388786364493234
24,西藏,1,-6.591469999999999,-5.345874090909091,1.2270313200747451,-1.2455959090909081,-1.0151296782017203
25,贵州,1,6.07649,5.671205909090909,1.786523451481114,0.4052840909090909,0.2268562948743219
26,辽宁,1,-7.94403,-9.00822409090909,2.3314717982356505,1.0641940909090906,0.4564473358478636
27,重庆,1,7.80715,6.753449545454546,1.2267157577061385,1.0537004545454538,0.8589605602815361
28,陕西,1,0.772535,-0.7238235545454546,1.5313399092979554,1.4963585545454545,0.9771563749236196
29,青海,1,-11.4225,-10.563103636363637,1.2153042692207363,-0.8593963636363622,-0.7071450215405025
30,黑龙江,1,-20.0985,-19.623354545454546,2.4704689340337747,-0.475145454545455,-0.19233006657146617
31,上海,2,6.064500000000001,7.055610454545455,1.7562769081523866,-0.9911104545454545,-0.5643247086748459
32,云南,2,9.73837,12.361817272727272,1.2499450663326575,-2.6234472727272724,-2.0988500562064494
33,内蒙古,2,-13.221700000000002,-10.740157272727272,2.4033440258982437,-2.48154272727273,-1.0325374563657235
34,北京,2,-1.21908,0.11994772727272726,1.8115698431590361,-1.3390277272727271,-0.7391532445349804
35,吉林,2,-11.3637,-10.265243181818182,2.6715777943048424,-1.098456818181818,-0.4111640770946151
36,四川,2,2.14243,4.365715454545454,1.1207083122898207,-2.2232854545454543,-1.9838216868427239
37,天津,2,-0.524162,0.46057418181818177,1.9171453647475492,-0.9847361818181818,-0.513647113007444
38,宁夏,2,-3.42077,-1.5418152727272727,2.3161008832993066,-1.8789547272727274,-0.8112577223303586
39,安徽,2,4.30062,5.434909545454546,1.8668350036676598,-1.1342895454545454,-0.6076003199136903
40,山东,2,1.15197,1.7766595954545452,1.7806393421175228,-0.6246895954545453,-0.3508232019133471
41,山西,2,-3.00286,-1.1896303454545456,1.8515290536228792,-1.8132296545454545,-0.979314718825241
42,广东,2,11.716800000000001,15.250436363636362,2.027037647956684,-3.5336363636363615,-1.7432514720179841
43,广西,2,9.394540000000001,14.175054999999999,2.369574593702724,-4.780514999999998,-2.0174570628434663
44,新疆,2,-4.86428,-4.901184090909091,1.9742216594869053,0.03690409090909075,0.018692982488441555
45,江苏,2,4.05229,4.978680454545454,1.754140845665797,-0.9263904545454542,-0.5281163464350184
46,江西,2,4.56332,8.998520000000001,2.1138444601562654,-4.435200000000001,-2.09816761999231
47,河北,2,-4.03482,-2.1294752318181818,2.0185196500982596,-1.905344768181818,-0.9439317413080758
48,河南,2,4.16289,4.8582535,2.1027751405833235,-0.6953635,-0.33068847285644704
49,浙江,2,6.30821,8.027137272727272,1.754291421135154,-1.7189272727272717,-0.9798413490587562
50,海南,2,18.0447,20.346872727272725,2.179884787515117,-2.302172727272726,-1.056098349994454
51,湖北,2,9.23025,9.723128181818181,1.9302732511366574,-0.4928781818181811,-0.2553411448498008
52,湖南,2,4.37186,7.856880454545455,2.254452652897577,-3.485020454545455,-1.5458388314637117
53,甘肃,2,-4.92296,-2.4680380454545454,1.8931060635598307,-2.4549219545454544,-1.2967693684997104
54,福建,2,9.8834,12.02438181818182,1.6648070366737526,-2.140981818181819,-1.2860240081994447
55,西藏,2,-5.46772,-2.913095727272727,1.2832721393292925,-2.5546242727272728,-1.9907112407680398
